lat,lon,mean,median,std,min,max,count
23.5,92.5,17.934130830355453,19.43635,5.279003766062206,4.4881315,25.847824,20059
23.5,93.5,17.889665376745462,19.36,5.22874123575773,4.389931,25.884361,20052
24.5,68.5,21.326567736027123,23.0580605,5.41109914061245,6.17,30.59676,19910
24.5,69.5,21.137319504306266,22.992231,5.524623704861683,5.4249315,30.558334,20087
24.5,70.5,20.131631610086128,22.06,5.625879541644576,4.054264,30.54934,20087
24.5,71.5,19.48183017119032,21.693329,5.928454929120675,2.5867357,30.452696,20087
24.5,72.5,18.926343682366706,21.115238,6.221483955493905,1.8351469,30.280693,20087
24.5,73.5,18.433447087728382,20.519701,6.136062809315653,1.534255,29.768526,20087
24.5,74.5,18.92186522011251,20.9953,6.33011928780323,2.7134056,31.011229,20087
24.5,75.5,18.85416433237417,20.87,6.417108136832676,2.9987173,32.420708,20087
24.5,76.5,18.959957688783792,20.909454,6.4675996883261915,2.7969484,32.43451,20087
24.5,77.5,18.501290263663066,20.441532,6.60244995459441,2.4,31.961191,20087
24.5,78.5,18.4211034677005,20.372135,6.886888088128875,1.56,31.94,20087
24.5,79.5,18.95592649260218,20.929487,6.749787554881996,1.87,32.583004,20087
24.5,80.5,18.893659095355208,20.937227,6.880776545649539,1.78,32.95517,20087
24.5,81.5,18.978524727589985,21.003077,6.9352665830416145,1.31,33.16368,20087
24.5,82.5,18.83577316852691,20.92,6.743237642236295,1.89,31.889841,20087
24.5,83.5,18.963383297266887,21.205221,6.621542398870248,1.98,30.85893,20087
24.5,84.5,18.90679164936526,21.210138,6.366913059714123,2.16,30.46522,20087
24.5,85.5,19.227524087852235,21.52221,5.941021916917632,3.2197413,29.667957,20086
24.5,86.5,20.036481431001693,22.359005,5.661845609979223,4.24,30.181047,20086
24.5,87.5,20.208858544667926,22.451425,5.731646710523889,4.843125,30.093811,20086
24.5,88.5,20.36835653680542,22.531721,5.633218985139727,5.31,29.376648,20084
24.5,91.5,18.363855405904904,19.830442,5.221702506878805,4.54,26.435518,20085
24.5,92.5,17.934593491768748,19.389564,5.258541244734923,4.613889,25.796022,20082
24.5,93.5,17.838484693619883,19.2922655,5.282278795488056,4.175639,25.870728,20078
24.5,94.5,17.82254004461293,19.1372215,5.221542359670429,4.3929396,25.904535,20048
25.5,70.5,19.375205801463633,21.69,6.471101338656233,1.7292309,30.550674,20087
25.5,71.5,19.01133317606412,21.311022,6.3955458961013125,1.8136182,30.667667,20087
25.5,72.5,18.801390314063823,20.971243,6.4099276096937645,1.6853681,30.749601,20087
25.5,73.5,18.129172786053168,20.246529,6.657253313723638,0.62849045,30.829046,20087
25.5,74.5,18.88688387270872,21.019382,6.7551957604750115,1.1025844,31.53529,20087
25.5,75.5,19.15313906034251,21.255693,6.806659486262108,2.1305394,32.85966,20087
25.5,76.5,18.95588970015433,20.914196,6.964976744027915,1.6821027,32.50281,20087
25.5,77.5,18.267936441479563,19.991264,7.440164919607076,0.91,32.49797,20087
25.5,78.5,18.433285831419823,20.263023,7.369660921162996,0.66,32.95939,20087
25.5,79.5,18.770888539667446,20.68551,7.153334369944588,0.74,33.072407,20087
25.5,80.5,19.039210541260516,21.09,7.058067190683222,1.2,33.225433,20087
25.5,81.5,19.143412731224174,21.144602,7.036119764998926,1.7,32.65248,20087
25.5,82.5,19.08373898565241,21.19379,6.867465496980951,1.31,31.347097,20087
25.5,83.5,19.133569384348085,21.367,6.656399305751923,1.47,30.701857,20087
25.5,84.5,19.128064723339637,21.285570999999997,6.44552132917551,1.91,30.24697,20086
25.5,85.5,19.408619446096782,21.6414365,6.351350905456182,2.35,29.975965,20086
25.5,86.5,19.823639208966444,21.965285,6.148996388909435,3.12,29.810066,20086
25.5,87.5,20.06309872593478,22.04979,5.881106539895953,4.61,29.27613,20085
25.5,88.5,20.00045171213285,21.890772,5.883417560012653,5.13,29.078228,20053
25.5,90.5,18.358637808717948,19.89,5.403494611301837,4.14,27.331982,20085
25.5,91.5,18.14440384546405,19.4473305,5.195165937041642,4.85,26.167732,20084
25.5,92.5,18.121896776272283,19.34657,5.190934997271881,4.7966433,26.228743,20082
25.5,93.5,17.77245529782392,19.044345,5.283065400719456,4.1747427,25.981472,20082
25.5,94.5,18.701703965165855,19.982113,5.570986681060475,4.9446397,27.291548,20078
26.5,70.5,19.160009223429544,21.489440000000002,6.84530421804013,1.1029258,30.87162,20026
26.5,71.5,18.90107783681669,21.208664,6.80515849777402,1.3305011,30.798489,20086
26.5,72.5,18.865403060491857,21.168396,6.89839912989898,1.0321441,31.011326,20087
26.5,73.5,18.781841510296708,20.926363,7.211330266875111,0.61116123,31.871202,20087
26.5,74.5,18.844053943249865,20.892225,7.26587225247638,-0.771626,32.096626,20087
26.5,75.5,18.704906739359835,20.64222,7.164041548283178,0.013930321,31.674261,20087
26.5,76.5,19.015575291591578,20.828209,7.471347383182457,1.2978759,33.511776,20087
26.5,77.5,18.445541054605467,20.092022,7.678310156013638,0.98245716,33.3257,20087
26.5,78.5,18.85656702584756,20.673525,7.615951435488737,0.44,33.570343,20087
26.5,79.5,18.946291316199535,20.837498,7.388599720471046,0.95,32.719734,20087
26.5,80.5,19.07135178764375,21.04,6.994566325647773,1.33,31.93843,20087
26.5,81.5,19.176514267581023,21.147196,6.978857569504107,1.64,31.87907,20087
26.5,82.5,19.06531446210982,21.083603,6.856911680325348,1.04,30.886854,20087
26.5,83.5,19.175432878214767,21.255993,6.711737850981772,1.27,30.239548,20087
26.5,84.5,19.24033846596137,21.3219735,6.554294636359312,1.72,29.8936,20086
26.5,85.5,19.669836258204718,21.765023,6.362613656365714,2.68,30.08589,20086
26.5,86.5,19.455176440992833,21.4473955,6.331974705284849,3.12,29.191458,20084
26.5,87.5,16.877129008071503,18.353018,5.432178171373573,2.32,25.697992,20083
26.5,88.5,16.716209788934325,18.10091,5.363747596743006,2.65,25.606977,20053
26.5,89.5,16.97200769352253,18.284199,5.201506314941173,3.2267423,25.427572,20085
26.5,90.5,17.4025116806821,18.65661,5.358014130599524,3.93,26.234362,20085
26.5,91.5,18.02454368641207,19.3091735,5.460114969964031,4.36,27.227684,20084
26.5,92.5,18.067159720519843,19.263323,5.363418018493703,4.633,26.486408,20083
26.5,93.5,18.998400772563862,20.196405,5.576289291297754,5.162894,27.59391,20083
26.5,94.5,18.436844516704873,19.6271055,5.66309650991226,4.5633636,27.292757,20066
26.5,95.5,18.30083785880647,19.40192,5.658532262852967,4.576577,27.328207,19656
27.5,69.5,19.04367197733437,21.134687999999997,6.954501666870673,1.090591,31.128605,19320
27.5,70.5,19.168221605963826,21.484032,6.898913692442832,1.3946872,30.97577,20071
27.5,71.5,18.985643187624554,21.306359999999998,7.144714961210863,0.9298973,31.056204,20072
27.5,72.5,19.303628975297453,21.581972,7.337336625258947,0.3473711,31.532597,20087
27.5,73.5,18.75045650593596,20.706537,7.5767540157313675,-1.2719607,31.48,20087
27.5,74.5,18.591433524605367,20.477861,7.662521185554082,-1.7550383,31.688488,20087
27.5,75.5,17.988992803323296,19.546778,7.75477300425306,-1.4374862,31.706627,20087
27.5,76.5,18.041619434785183,19.476427,7.745334493411644,-0.17052078,32.54009,20087
27.5,77.5,18.585745291835515,20.066303,7.761873061844127,1.0687451,33.631035,20087
27.5,78.5,18.835319546771544,20.56074,7.624299683850102,1.31,33.895832,20087
27.5,79.5,18.905617568940112,20.643461,7.251149082932352,1.9,32.370975,20087
27.5,80.5,18.936828435067458,20.732214,7.017340335238378,1.59,31.153406,20087
27.5,81.5,18.9187617848509,20.759157,6.915769329185166,1.67,30.861729,20087
27.5,82.5,19.013806299566884,20.93785,6.869605500734019,0.69,30.819653,20087
27.5,83.5,19.02040959950712,21.068951,6.70083940645542,0.95,30.04747,20086
27.5,84.5,19.159649936722097,21.1862735,6.534588274661008,1.76,29.62462,20086
27.5,88.5,16.522002638589544,17.860357,5.318341448102222,2.59,25.50333,19951
27.5,89.5,16.629182000134737,17.869032,5.25117657414669,2.8622794,25.977858,20039
27.5,90.5,16.61074016851566,17.829165,5.220364904082998,3.48734,25.311512,20083
27.5,91.5,18.11712074535179,19.389763,5.4498184046821505,4.9,27.216408,20083
27.5,92.5,18.490727849307493,19.685796500000002,5.5277654359210615,5.1028223,26.990501,20072
27.5,93.5,18.910563503957427,20.010834,5.560163601867738,5.1762137,27.593472,20013
27.5,94.5,18.55977995909561,19.5379355,5.580999896949778,4.9504323,27.468458,19328
27.5,95.5,18.530248057427027,19.495939,5.569255917451479,4.977168,27.453775,19254
27.5,96.5,18.126881734443543,19.133564,5.643202288865108,4.6395125,27.281364,17234
27.5,97.5,18.108676433513722,19.14216,5.673429966897603,4.812023,27.38425,15337
28.5,70.5,18.940978771165792,20.72787,7.545681101152877,0.3553095,31.62263,19283
28.5,71.5,18.968244740540953,20.978186,7.600885058353173,-0.042844772,31.756836,20072
28.5,72.5,18.517544910735776,20.363304999999997,7.785737281208156,-1.1740699,31.406862,20074
28.5,73.5,18.44487292510181,20.139387,7.894222460052799,-1.3469844,31.758747,20087
28.5,74.5,18.00587784357694,19.44778,8.017323609497144,-1.5217924,31.768688,20087
28.5,75.5,18.053241779509182,19.503698,7.871249697020213,-1.0144472,32.38903,20087
28.5,76.5,18.071709680743716,19.420866,7.868243917904691,-0.8719764,32.473125,20087
28.5,77.5,18.26328782480908,19.69,7.583176981632753,0.91206074,32.476967,20087
28.5,78.5,18.20081373824862,19.635838,7.4028758573467766,1.3825855,32.15975,20087
28.5,79.5,17.327671954687112,18.727587,6.842962545978769,0.99,29.950151,20087
28.5,80.5,17.554563424518346,19.000217,6.800785653496594,1.27,29.482868,20087
28.5,81.5,17.63877435078662,19.135311,6.72873060129008,1.0,29.493874,20086
28.5,88.5,16.337933258413642,17.641203,5.325256732031794,2.39,25.256632,19819
28.5,91.5,18.177769186948208,19.271664,5.622295824672402,5.04,27.721237,19346
28.5,92.5,18.89698176241737,19.994607000000002,5.733705073538446,5.478628,28.250153,19666
28.5,93.5,18.73765468925949,19.688522,5.548785235813096,5.560984,27.549793,19338
28.5,94.5,18.638566257183744,19.554478,5.532351202236355,5.375925,27.617325,19217
28.5,95.5,18.456262319445933,19.3680555,5.560546425393366,5.098795,27.456516,18662
28.5,96.5,18.613335860864538,19.672222,5.577657563494633,5.397732,27.639715,15569
28.5,97.5,18.440684997188477,19.641026500000002,5.671711173985468,5.138528,27.480152,5762
29.5,72.5,17.973993090611255,19.463355999999997,8.042843071748205,-1.0187583,31.5087,20008
29.5,73.5,17.343131452810407,18.63657,8.209757786644774,-2.0574274,31.547771,20085
29.5,74.5,17.376271130836443,18.5,8.18222590139821,-1.5094562,31.829132,20087
29.5,75.5,17.23090127137452,18.345467,7.977067809882744,-1.0005054,31.816727,20087
29.5,76.5,17.67935739184348,18.799187,7.733330978003716,0.54506683,32.039524,20087
29.5,77.5,16.882826147929507,18.035986,7.103796758674566,0.94059086,30.076498,20087
29.5,78.5,15.089130712329368,16.1,6.454846038969735,-0.26965857,27.111343,20087
29.5,79.5,14.980700302732314,16.005106,6.41616636904847,-0.077432156,26.770668,20087
29.5,80.5,16.48832029925321,17.7166015,6.591716065951873,1.05,28.286554,20086
29.5,94.5,18.699985911259088,19.69492,5.548632117708187,5.8857937,28.069109,15543
29.5,95.5,18.820481868459712,19.958655,5.547295201454077,5.857418,28.228579,13478
29.5,96.5,18.70027130973238,19.7800355,5.552436080599806,5.4767036,28.253536,12854
30.5,73.5,16.838430247711955,17.7,7.915799382098895,-0.62791586,30.97564,20087
30.5,74.5,16.76253150547359,17.629759,8.068986758758472,-0.8154211,31.749052,20087
30.5,75.5,16.63269732855429,17.515085,7.952259507199452,-0.7506385,31.399723,20087
30.5,76.5,15.895967264019019,16.811821,7.271543586371322,-0.19,30.210949,20087
30.5,77.5,15.047753230185194,15.912621,6.694718122133766,-0.22,27.956116,20087
30.5,78.5,14.119542984687609,15.079641,6.278313441378064,-0.6499691,25.973234,20087
30.5,79.5,14.171536741427612,15.175236,6.18563517252415,-0.68231916,25.63189,20086
30.5,80.5,15.088995562809668,16.1653405,6.350471936093626,-0.36627674,26.766874,20086
31.5,74.5,16.45908272954896,17.27,7.8756767177165266,-0.5173073,30.954693,20087
31.5,75.5,16.194679611302185,16.99,7.5995266736462375,-0.03,31.472752,20087
31.5,76.5,14.068271357019317,14.694221,6.9734775936847795,-1.5904379,29.162949,20087
31.5,77.5,13.483030153331807,14.157543,6.454234254619267,-1.4,26.630096,20087
31.5,78.5,13.15525731533705,13.81,6.36761672339209,-2.0717196,25.464672,20086
31.5,79.5,12.287803716722394,12.88682075,6.0855068136509125,-2.8240657,23.878109,20086
32.5,74.5,13.013277226210858,13.57574,7.240547229784026,-3.3,27.549406,20086
32.5,75.5,13.09795078890388,13.477128,6.969057515532295,-2.2893667,27.039902,20086
32.5,76.5,12.430121321409962,12.85,6.594538603663463,-2.469279,24.99121,20086
32.5,77.5,10.925301723588001,11.354445,6.728560267851558,-3.8603592,24.109663,20086
32.5,78.5,11.00621789116109,11.515331,6.559009044510541,-4.297715,23.682335,20085
32.5,79.5,10.334776835034736,10.808437,6.2346863459426975,-5.2530885,21.95713,19939
33.5,73.5,11.295808659533723,11.600781,7.235370188906328,-4.8741617,26.010517,20075
33.5,74.5,11.089450244150258,11.3760315,7.0619123670181105,-5.057972,25.323889,20082
33.5,75.5,9.753589792621927,9.976917499999999,7.206506283933509,-6.7889566,24.399487,20084
33.5,76.5,10.13480795789294,10.315149,7.142467698717,-5.824049,24.695381,20085
33.5,77.5,9.330486416026606,9.3951595,7.171391142223964,-6.3218913,23.343042,20084
33.5,78.5,9.016777509537636,9.132105,6.52920362279337,-6.098242,21.534496,19347
33.5,79.5,9.887468599498682,10.092538000000001,6.4639651636641124,-5.495092,22.199038,19348
34.5,73.5,10.81093846526189,11.061104,7.046592283581717,-5.24,25.216976,19963
34.5,74.5,9.48964482586559,9.674933,7.228589760329767,-7.0653553,24.26815,20002
34.5,75.5,9.529381901177747,9.7403415,7.232316147480857,-7.0706544,24.26169,20064
34.5,76.5,8.755967515847944,8.859378,7.098350217468037,-7.23071,23.287783,20069
34.5,77.5,7.7499532638374635,7.705801,7.176957189231878,-8.221377,21.94865,20070
34.5,78.5,7.513909996453026,7.2546926,7.147702345109776,-8.158314,21.9281,19217
34.5,79.5,8.162303390980966,7.984729,6.938514070731725,-6.7936544,21.88644,18604
35.5,73.5,9.316703140063943,9.51029,7.17198404597293,-7.0476527,24.344788,18711
35.5,74.5,9.226675897216646,9.345116,7.184796832859998,-7.10102,24.248768,19711
35.5,75.5,9.244292949091214,9.393056,7.211293777225618,-7.139121,24.22752,19827
35.5,76.5,8.475150828959322,8.47983,7.066895189013499,-7.54,23.278004,19742
35.5,77.5,8.365919435088347,8.294961,7.102862579217058,-7.57,22.715485,19076
35.5,78.5,7.311343507806753,7.1423874,7.1785128290703675,-8.38,22.460823,17671
35.5,79.5,6.010857469672889,5.51,6.9052275569770245,-9.130413,21.323292,15845
36.5,72.5,8.882105779343984,8.788297,6.91506269528488,-6.99,25.391293,16027
36.5,73.5,7.9736653410084335,7.8886645,7.374712928985421,-8.68902,24.877821,16630
36.5,74.5,8.567520931488563,8.529169,7.382284788181572,-8.11,25.348392,16759
36.5,75.5,8.940480706691414,8.958656999999999,7.182261736088282,-7.0948887,24.281244,17580
36.5,78.5,4.765684253310588,4.1774843,7.503028070279234,-11.710571,21.499321,10450
